GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
#,"25.033,42.967",#,#,#,"41.268,67.132","1.179,2.5485",#,#,"0.8599999999999999,3.94",#,"57.599999999999994,84.6",#,#,"-1.2080000000000002,6.408",#,"-0.41250000000000014,1.0125000000000002","-1.1065,1.5065","-0.045500000000000096,2.0455",1.0,1.0,1.0,1,73.47999999999999,49935,48930,0.47368421052631576,0.0008192786455338784,6,6
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"7.064,13.19386046531897",#,"-0.0583685403185327,1.675",#,#,1.0,0.7339040223999997,0.94,1,77.68895169150709,49990,48932,0.10526315789473684,0.0008662071191448673,47,50
"-5.235000000000003,60.65",#,#,#,"-0.040000000000000036,13.64","32.856,48.544000000000004",#,#,#,#,#,#,#,#,#,#,#,"-0.575,0.0062368416901568136",#,0.0,0.11738770181124791,0.6515151515151515,1,71.48864641899809,49998,48935,0.21052631578947367,0.0007970756860262262,43,66
#,#,#,"5.035,11.965",#,#,#,#,"-4.5,42.5",#,"0.5700000000000003,7.095",#,#,#,#,"1.9210000000000003,6.479",#,#,"0.8314999999999997,3.3790000000000004",1.0,0.792470436383506,0.9545454545454546,1,79.03210181967572,49994,48936,0.2631578947368421,0.0008811828161747346,42,44
"-5.487614822941606,36.975",#,#,"-0.3334999999999999,2.9335",#,"32.092,57.108000000000004","0.279,1.521",#,#,"-1.0175,3.2175000000000002",#,"57.8,97.8",#,"-1.2440000000000004,3.644","-3.2520000000000002,5.452",#,#,#,"-0.14550000000000007,2.2840000000000003",0.0,0.3109652044351208,0.7916666666666666,1,102.17477663302954,49989,48942,0.47368421052631576,0.0011392162848072266,19,24
"36.995,44.005",#,#,#,#,#,#,"-0.6125000000000003,0.8188227909690424","-34.5,34.5","-1.6945000000000001,4.081268342283962","-2.1229999999999998,5.313","42.0,66.0",#,#,"-2.2199999999999998,6.8",#,"-0.26249999999999996,1.2625","-0.26049999999999995,1.4529999999999998","-0.8170000000000002,2.6325650241485294",0.0,0.21208362139917689,0.7333333333333333,1,73.96352735453681,49955,48950,0.5263157894736842,0.0008246698218553741,22,30
#,#,"5.95,35.4875",#,#,#,#,#,#,#,"1.8042635769676596,5.866",#,#,#,#,#,"0.125,1.675","0.4593100335045568,0.8069999999999999",#,1.0,0.5035835674196454,0.8717948717948718,1,84.21132863259201,49964,48951,0.21052631578947367,0.0009389295490026988,68,78
#,#,"3.125,38.612276174622544",#,#,"42.296,58.92",#,#,"-35.5,34.0",#,#,"32.2,112.7",#,#,"-1.792,4.192",#,#,"-0.68,1.9994999999999998",#,1.0,0.14806595721026475,0.6824817518248175,1,71.48389146373162,49984,48954,0.3157894736842105,0.0007970226697862931,187,274
#,"11.205,34.995000000000005",#,#,#,"28.239999999999995,51.56",#,"1.2274999999999998,4.2575",#,#,#,#,"1.3750000000000002,4.2625","0.5679999999999996,4.345000000000001",#,#,"0.75,1.3375","-2.351601728885778,1.8597767579316218",#,1.0,1.0,1.0,1,86.303744,49719,48956,0.3684210526315789,0.0009622593153078741,10,10
"69.575,108.49748139154144",#,#,#,#,#,#,#,#,"0.8984999999999999,4.593999999999999","-0.5660000000000003,5.866",#,#,#,#,#,"-0.0583685403185327,1.675",#,#,1.0,0.401877572016461,0.8333333333333334,1,79.34559237869117,49990,48959,0.21052631578947367,0.0008940037091892755,255,306
#,#,"-1.7374999999999998,16.1375",#,#,#,"-0.828,0.828","-2.2399999999999998,2.7399999999999998",#,"0.12149999999999972,3.2785",#,"42.7,85.64813572121",#,#,"-3.032,7.032","1.9210000000000003,6.479","1.225,2.975",#,#,1.0,1.0,1.0,1,106.08668976900772,49993,48965,0.42105263157894735,0.0011828328729331166,26,26
#,#,"-1.7374999999999998,16.1375",#,#,#,"-0.828,0.828","-2.2399999999999998,2.7399999999999998",#,#,"-0.29499999999999993,4.295","42.7,85.64813572121",#,#,"-3.032,7.032","1.9210000000000003,6.479","1.225,2.975",#,#,1.0,1.0,1.0,1,106.08668976900772,49993,48965,0.42105263157894735,0.0011828328729331166,26,26
#,#,#,#,"-1.2599999999999998,8.32","13.621766083351428,40.1",#,#,#,#,#,"26.134106781056904,96.0",#,"-1.3150000000000002,2.915",#,#,#,#,"-0.37400000000000017,0.7740000000000002",0.0,0.22001605231126187,0.7387387387387387,2,84.35823179411287,49981,48968,0.2631578947368421,0.0018811349451255785,82,111
#,#,"3.3125,15.6875","1.8795000000000006,5.371647806601926",#,#,#,#,"15.0,65.0",#,#,#,"-1.602,2.0020000000000002",#,#,#,#,"-1.0234999999999999,1.8235000000000001","-0.23500000000000032,2.9375",1.0,0.18530923280943842,0.7138047138047138,1,69.05470878021103,49995,48979,0.3157894736842105,0.0007699380549426745,212,297
"58.055,99.945","6.25,26.888","3.3125,15.6875","1.8795000000000006,5.371647806601926",#,"42.296,55.932",#,#,"15.0,65.0",#,#,#,#,"-2.384,4.384",#,#,#,#,"-0.23500000000000032,2.9375",1.0,0.5877384204480295,0.8991596638655462,1,86.75030897298089,49984,48979,0.42105263157894735,0.0009672383728229348,107,119
"-5.487614822941606,26.975",#,#,#,#,#,"-0.8164999999999999,0.7555",#,#,#,#,#,#,"0.9029999999999996,2.915","-2.2199999999999998,5.824000000000001","-3.9749999999999996,3.9799999999999995",#,"-0.424,0.8775",#,0.0,0.7631229607539922,0.9473684210526315,2,97.9645758911611,49989,48984,0.3157894736842105,0.0021845477693634,18,19
#,#,#,#,"2.479041341757083,20.13",#,#,"-2.2399999999999998,2.7399999999999998",#,#,#,"42.7,96.2",#,#,"-2.451449522031961,11.296","1.9210000000000003,6.479",#,#,#,1.0,0.21516170664133122,0.7354497354497355,1,78.58278728947825,49995,48988,0.2631578947368421,0.0008761731019706127,139,189
#,"31.009999999999998,47.81","14.337499999999999,23.3875","5.035,10.1215",#,"34.52799999999999,58.272000000000006",#,#,"-8.8,55.60000000000001","2.2984999999999998,5.494",#,"42.7,107.7","0.6775,4.1225",#,#,"1.9210000000000003,6.479",#,"-0.17316839701191156,1.8597767579316218",#,1.0,0.6112798750400543,0.90625,1,76.42805381717164,49994,48989,0.5263157894736842,0.0008521485086026505,29,32
"36.995,59.005","-2.9350000000000014,17.754","-2.9250000000000007,14.125",#,#,#,#,#,#,"-1.1090000000000002,1.5090000000000001","-1.0439999999999998,3.444","42.0,66.0","-2.1601954774551704,1.4515",#,#,#,#,"-0.38749999999999996,0.5875","0.8005,3.3913953315832113",0.0,0.14539335680000004,0.68,1,84.51301705477168,49998,48993,0.47368421052631576,0.0009422932790230663,17,25
"-5.235000000000003,59.005","-1.3480000000000008,28.332903216444656",#,"0.23100000000000032,6.369",#,"45.096,55.528000000000006",#,"0.1825000000000001,5.456971491213454",#,"-1.5795000000000003,2.1935000000000002",#,#,"-0.03699999999999992,0.8975876353724147",#,#,#,#,"-1.204,0.5875",#,0.0,0.038660462936795,0.5217391304347826,1,62.08830271259531,49998,48998,0.42105263157894735,0.0081767362966266,12,23
"-5.235000000000003,65.975",#,#,#,#,"51.988,56.708","-0.598,0.598","-2.08065930773506,1.7275",#,#,"-2.568,4.368","48.0,102.0","-0.8500108343528853,2.7925",#,#,"-2.5029999999999997,7.471718450340386","0.75,1.65",#,"0.6004999999999998,2.1995",0.0,0.03125,0.5,1,72.5,49768,49001,0.5263157894736842,0.0008083519570115159,2,4
#,"2.302999999999999,14.437000000000001","3.125,16.775","-0.48499999999999965,5.371647806601926","-3.4349999999999996,10.434999999999999","43.455999999999996,53.408",#,#,"-34.0,65.0",#,"-1.142,3.142",#,"-0.15399999999999991,1.754",#,"-2.4160000000000004,6.016",#,#,"0.5954999999999999,1.9994999999999998",#,1.0,1.0,1.0,1,86.35168768000001,49929,49002,0.5263157894736842,0.0009627938721017272,12,12
"49.09,94.76275661824582","2.302999999999999,22.622",#,"-0.48499999999999965,5.371647806601926",#,"43.455999999999996,53.408","-0.5864999999999999,0.5864999999999999",#,#,#,#,#,#,#,#,#,#,"0.8955,1.9994999999999998",#,1.0,1.0,1.0,1,99.10450939667119,49929,49006,0.3157894736842105,0.0011049837809581425,25,25
#,#,#,#,"-1.2599999999999998,8.32","13.621766083351428,40.1",#,#,#,#,#,"26.134106781056904,96.0",#,"-1.3150000000000002,2.915",#,#,#,"-0.524,0.724","-0.37400000000000017,0.7740000000000002",0.0,0.20585154221434945,0.7289719626168224,1,84.35823177047175,49981,49009,0.3157894736842105,0.0009405674722991982,78,107
"23.7,66.3","7.590845287033723,28.332903216444656","-0.8375000000000004,12.775000000000002","-0.6789999999999998,3.4789999999999996",#,"45.096,62.904","-1.5238349482855593,0.3105",#,"0.5999999999999979,56.60000000000001","-1.5865,2.1935000000000002","-0.8499999999999999,4.25",#,"-0.6214999999999999,1.0215","-2.0199999999999996,6.002134139458823","-1.2319999999999998,5.432","-0.3779999999999999,2.378","0.34753676680881185,0.65",#,"-1.3404916980515358,1.2815",0.0,0.2373046875,0.75,1,67.64729344,49926,49011,0.7894736842105263,0.0007542458212242245,9,12
#,#,#,#,#,#,#,"-2.0475,2.0475",#,#,#,#,#,"4.3443996725827105,7.638",#,#,"1.0125000000000002,1.6875","0.044499999999999984,1.9555",#,1.0,1.0,1.0,1,91.2272,49861,49013,0.21052631578947367,0.001017154284864565,9,9
"54.35,107.27",#,"6.612500000000001,29.4625","5.035,10.1215",#,#,#,#,"13.399999999999999,50.4",#,#,"42.7,107.7","1.3750000000000002,2.0482229003965444",#,"-1.9439999999999995,11.296","0.7509999999999999,6.479","0.6625,1.3375","-0.17316839701191156,1.8597767579316218",#,1.0,1.0,1.0,1,94.1312,49911,49014,0.5263157894736842,0.0010495329618736885,8,8
"36.995,59.005","3.846,17.754",#,#,#,"-3.235316482332909,42.855999999999995",#,"-0.8424999999999999,1.0425",#,#,"1.259603477061704,3.444","42.0,66.0",#,"0.6549999999999996,4.090000000000001",#,#,#,#,#,0.0,0.01734152991583261,0.4444444444444444,1,85.66368,49813,49020,0.3684210526315789,0.0009551228051421828,4,9
"22.69571616877449,104.98582558533758",#,"7.324999999999999,27.675",#,#,#,#,#,#,"-0.10999999999999988,3.1015","-0.5660000000000003,6.166",#,#,"0.9729999999999996,4.827",#,"-0.7559999999999998,4.756",#,"-1.1065,1.3605",#,1.0,0.2969600884798852,0.7844036697247706,1,79.28140157482709,49994,49027,0.3684210526315789,0.0008839624292086532,171,218
#,#,#,#,"0.41500000000000004,12.385000000000002",#,#,#,#,"-0.10999999999999988,5.494","1.8042635769676596,6.166",#,#,#,#,"1.6537628306327403,4.244","0.125,1.675",#,#,1.0,0.24622492641704344,0.7555555555555555,1,93.49328432669218,49990,49031,0.2631578947368421,0.001042420404867803,68,90
"17.25,104.98582558533758",#,"7.249999999999999,27.675",#,#,#,"-0.529,0.529",#,"-48.55510921726247,51.0",#,"-0.5660000000000003,5.866",#,#,"0.9729999999999996,4.827",#,"-0.8440000000000001,4.756",#,"-1.1065,1.3605","1.3364999999999996,3.2635",1.0,0.36250963708328304,0.8163265306122449,1,95.56678251332842,49993,49031,0.47368421052631576,0.0010655392506199028,80,98
#,"-1.9800000000000004,19.98","-5.337500000000001,11.774999999999999","1.3920717040045396,3.8749999999999996","2.0250000000000004,13.615","17.912613118899472,40.1","0.0010000000000000009,0.806",#,"-31.5,31.5",#,#,"42.0,108.2",#,#,"-3.2520000000000002,5.824000000000001",#,#,"-1.1675,1.3675000000000002","-0.3095,2.1095",0.0,0.19349176319999997,0.72,1,103.88933908278015,49989,49035,0.5789473684210527,0.001158333111175149,18,25
#,#,"-8.125000000000002,13.350000000000001","1.3920717040045396,1.8590102101884307",#,"18.9,46.196000000000005","0.30899999999999994,0.806","0.9429993366846046,2.418647478322782",#,"-1.1400000000000001,1.94",#,#,#,"-4.010134602918885,3.074","-3.2439999999999998,6.62","-0.625,2.025","-0.6000000000000001,0.8",#,#,0.0,0.10979242280002384,0.6428571428571429,1,81.79310379814973,49989,49039,0.5263157894736842,0.0009119671106935227,18,28
"29.321200257596473,99.945",#,"3.125,16.775","-0.48499999999999965,5.8709999999999996",#,#,#,"-0.7625000000000002,1.7225000000000001","-34.0,65.0",#,#,"44.2,85.2",#,#,#,#,#,#,#,1.0,0.17034733804823662,0.7018867924528301,1,72.55540154598437,49993,49041,0.3157894736842105,0.0007993681221530653,372,530
"36.995,59.005","3.846,17.754",#,#,#,#,#,#,"-19.5,19.5","-1.1090000000000002,1.5090000000000001","-1.0439999999999998,3.444","42.0,66.0","-1.2514999999999998,1.4515","0.6549999999999996,4.090000000000001",#,#,#,#,#,0.0,0.09161328319999999,0.62,1,62.361499902008994,49955,49048,0.42105263157894735,0.0006953109032822404,31,50
"36.995,59.005","3.846,17.754",#,"-1.6699999999999993,4.27","-3.3099999999999996,7.71","-3.235316482332909,42.855999999999995",#,#,"-34.5,22.5",#,#,"42.0,66.0",#,"-1.0730000000000002,4.473","-0.5800000000000003,4.180000000000001",#,"-0.26249999999999996,1.2625","-1.6414004397103246,0.9460000000000001",#,0.0,0.2084017036410597,0.7307692307692307,1,92.76372950866053,49910,49056,0.5789473684210527,0.0010342861005243123,19,26
"17.25,94.76275661824582","2.302999999999999,22.622","7.249999999999999,27.675",#,#,#,#,#,#,#,"-0.5660000000000003,5.866",#,#,"0.9729999999999996,4.827",#,"-2.986,3.586",#,#,"1.3364999999999996,3.2635",1.0,0.18109265572580094,0.7105263157894737,2,94.72216579707722,49956,49057,0.3684210526315789,0.00211224408536377,27,38
"49.09,104.98582558533758",#,#,"-0.48499999999999965,5.371647806601926",#,"43.455999999999996,53.408","-0.5864999999999999,0.5864999999999999",#,"-48.55510921726247,51.0",#,"-1.419,5.619",#,#,#,#,"-0.8440000000000001,4.756",#,"-1.1065,1.9994999999999998",#,1.0,0.2724271522531032,0.7709923664122137,1,81.24574068914204,49984,49057,0.42105263157894735,0.0009204862713507427,202,262
#,#,#,"6.117,9.483","9.450000000000001,22.75","25.924,67.132","-0.345,0.391","-1.455,3.115",#,"2.69,7.6485",#,"42.7,90.1",#,"2.786,8.614","1.2439999999999998,16.556",#,"0.5405794094122863,2.975",#,#,1.0,0.620921323059155,0.9090909090909091,1,64.90899200000001,49840,49059,0.5263157894736842,0.0007237146304944116,10,11
"17.25,94.76275661824582","2.302999999999999,22.622","7.249999999999999,27.675",#,#,#,#,#,#,#,"-0.5660000000000003,5.866",#,#,"0.9729999999999996,4.827",#,#,#,#,"1.3364999999999996,3.2635",1.0,0.2097427655167115,0.7317073170731707,1,93.28649177517855,49956,49069,0.3157894736842105,0.0010401147336441968,30,41
"49.09,94.76275661824582","22.189999999999998,47.81","-6.050000000000002,12.650000000000002",#,#,"43.455999999999996,53.408",#,"-1.1024999999999998,1.2025","-34.0,34.0","-2.398838517816683,5.494","-1.142,3.142",#,#,#,"5.628,5.992331076636823",#,"0.275,1.675","0.8955,1.9994999999999998",#,1.0,1.0,1.0,1,88.75,49471,49071,0.5789473684210527,0.0009895342922037523,4,4
#,#,#,#,#,#,#,#,#,#,"5.847119136285467,7.525",#,"0.7220000000000002,3.4779999999999998",#,#,#,#,#,#,0.0,6.209213230591552e-06,0.09090909090909091,1,66.8223104,49411,49072,0.10526315789473684,0.0007450475225361515,1,11
"-5.487614822941606,60.65","0.9249999999999998,10.075","-8.125000000000002,11.125000000000002","-1.5769999999999997,2.9769999999999994",#,"33.743520619557444,46.196000000000005","-0.45999999999999996,0.6635",#,#,#,#,"42.2,97.8",#,#,#,#,"0.09999999999999998,0.9","-0.9335000000000001,1.1335000000000002","-0.37400000000000017,0.2931555698657071",0.0,1.0,1.0,1,82.5,49981,49087,0.5263157894736842,0.0009198487786682768,4,4
#,#,#,#,#,"13.621766083351428,46.196000000000005","-0.4635,0.45999999999999996","-1.6875,2.57",#,#,#,"42.0,97.8","-0.913,1.313","-1.2570000000000001,1.657",#,#,"-0.2,0.6000000000000001","-2.657207723315659,1.9559179406514564","-1.417,0.2931555698657071",0.0,1.0,1.0,1,73.144,49981,49087,0.47368421052631576,0.0008155323523262114,7,7
#,#,"3.125,16.775",#,#,#,#,#,#,#,#,"44.2,85.2","0.575,4.2625",#,#,#,"-0.0583685403185327,1.6875",#,"-0.23500000000000032,3.6145000000000005",1.0,0.19337418191810762,0.7199124726477024,2,75.31545130348752,49993,49094,0.2631578947368421,0.0016756704382001595,329,457
#,#,"-0.9124999999999996,19.7125",#,#,"18.9,41.012",#,#,"-31.5,34.5","-1.1400000000000001,1.94",#,#,"-1.2899999999999998,3.8572296702176825","1.043,3.074",#,#,#,#,#,0.0,0.08648873310982921,0.6129032258064516,1,88.77466717631162,49989,49099,0.3157894736842105,0.0009898093233795516,57,93
"17.25,94.76275661824582",#,#,#,#,#,#,#,"-48.55510921726247,51.0",#,#,#,#,"0.9729999999999996,4.827",#,"-0.8440000000000001,3.586",#,"-1.1065,1.3605","1.3364999999999996,3.2635",1.0,0.19698430408362436,0.7225806451612903,1,81.7831562948463,49994,49102,0.3157894736842105,0.0009118561991933473,112,155
"17.25,104.98582558533758","2.302999999999999,22.622","7.249999999999999,27.675",#,#,#,"-0.529,0.529",#,#,#,"-0.5660000000000003,5.866",#,"0.16300000000000003,3.237","0.9729999999999996,4.827",#,"-2.986,4.756",#,#,"1.3364999999999996,3.2635",1.0,0.13168724279835387,0.6666666666666666,1,99.14365930064332,49956,49102,0.47368421052631576,0.0011054202899442485,20,30
#,#,#,"-2.0164999999999997,8.177999999999999","-0.5200000000000005,11.475000000000001",#,#,"-1.2025,1.3025",#,"0.5055000000000001,2.779","2.166,5.634",#,#,"4.3443996725827105,7.3100000000000005",#,"-0.7730000000000001,3.573",#,#,#,1.0,0.620921323059155,0.9090909090909091,1,70.9710464,49798,49106,0.3684210526315789,0.0007913046103254497,10,11
#,#,"0.875,13.525",#,#,#,"-0.828,0.8995884681711678",#,"0.5999999999999979,55.60000000000001",#,#,#,#,#,"1.5040000000000004,11.296","1.9210000000000003,6.479","1.225,2.975","-0.68,1.741",#,0,0.0,0.0,1,104.70958038250292,49107,49107,0.3684210526315789,0.0011674785409662189,0,19
#,"20.052,40.548","0.875,13.525",#,"2.479041341757083,20.13",#,#,#,"0.5999999999999979,55.60000000000001",#,#,#,"-1.673797663183385,2.16","-0.3440000000000003,3.851",#,"1.9210000000000003,6.479","1.225,2.975","-0.68,1.741",#,1.0,0.7631229607539922,0.9473684210526315,1,100.22804125066855,49993,49107,0.47368421052631576,0.0011175108040332258,18,19
#,#,"3.125,16.775","2.9747626703788033,5.371647806601926","-3.4349999999999996,10.434999999999999","43.455999999999996,53.408",#,#,"-4.399999999999999,69.6",#,"-1.142,3.142",#,#,#,#,#,#,"0.5954999999999999,1.9994999999999998",#,1.0,0.5277319168,0.88,1,93.579156934244,49849,49108,0.3684210526315789,0.0010433778571487435,22,25
#,#,"12.237499999999999,35.4875","7.937654406696042,10.1215",#,#,"-0.828,0.828","-0.8,1.8","-35.5,59.2",#,#,#,#,#,"7.064,16.556","1.9210000000000003,6.479",#,#,#,1.0,1.0,1.0,1,27.0,49840,49109,0.3684210526315789,0.0003010414184732542,2,2
"62.83,101.17","22.189999999999998,47.81",#,"5.035,11.965",#,#,#,#,#,#,#,#,#,#,#,#,#,"-0.68,1.0305806744661954",#,1.0,0.6658251387998462,0.921875,1,87.06895175250463,49941,49109,0.21052631578947367,0.0009707911385390121,59,64
"-5.235000000000003,60.65",#,#,"-0.3334999999999999,3.8749999999999996","0.05999999999999961,15.04",#,#,#,#,#,#,"16.0,121.7","-0.18049999999999988,2.7925","0.6549999999999996,5.325","0.9360000000000008,10.864","-1.096,7.471718450340386",#,#,"-1.3404916980515358,1.8405",0.0,0.059655608022144695,0.569023569023569,1,68.16297367341888,49989,49110,0.47368421052631576,0.0007599954919259667,169,297
#,#,"12.237499999999999,35.4875","5.035,11.965","12.823673804855499,21.185","37.668,67.132","-0.828,0.828",#,#,#,"5.695,11.305","32.2,96.2",#,#,"1.2439999999999998,13.19386046531897","1.9210000000000003,6.479",#,"-0.6920000000000001,1.0305806744661954",#,1.0,1.0,1.0,2,72.968,49917,49111,0.5263157894736842,0.0016271400165301048,7,7
#,"22.189999999999998,47.81",#,#,#,#,#,"-1.455,3.115",#,"2.69,7.3100000000000005",#,#,#,#,#,#,#,"-0.68,1.492",#,1.0,0.44124847849567816,0.8490566037735849,1,87.44649698622968,49990,49111,0.21052631578947367,0.0009750006478982122,45,53
"31.67329548728018,108.49748139154144",#,#,#,#,#,#,#,"-35.5,51.0",#,"-0.5660000000000003,6.166",#,#,"-0.38500000000000023,4.785",#,#,#,"-1.1065,1.5065",#,1.0,0.09621653849206066,0.6261089987325729,1,62.736420051506904,49995,49112,0.2631578947368421,0.0006625199685854668,494,789
"-5.487614822941606,26.975",#,#,"0.41400000000000015,3.186",#,#,"-0.8164999999999999,0.7555",#,#,#,#,#,#,"0.9029999999999996,2.915","-2.2199999999999998,5.824000000000001","-3.9749999999999996,3.9799999999999995",#,"-0.424,0.8775",#,0.0,0.7241964340209961,0.9375,1,97.77848354816,49989,49114,0.3684210526315789,0.0010901990142037717,15,16
#,"1.0349999999999984,21.165",#,"0.17550000000000043,5.2245",#,#,"0.27799999999999997,0.806","-0.5200000000000002,3.12",#,#,#,"26.134106781056904,96.0","-1.2575,1.6575",#,#,#,#,#,"-0.37400000000000017,0.7740000000000002",0.0,0.22301350200402018,0.7407407407407407,1,73.28094226502559,49973,49115,0.3684210526315789,0.0008170592150562944,40,54
"-5.487614822941606,47.845",#,#,"0.3150000000000004,2.2195628556757816","-2.395,9.195",#,"-0.45999999999999996,0.45999999999999996","-1.3275000000000001,1.7275","-42.506992129706255,31.0",#,#,"42.0,66.0","-0.03699999999999992,0.8975876353724147","0.1389999999999998,4.090000000000001",#,"-0.27300000000000013,4.073",#,#,"0.8005,1.6790000000000003",0.0,1.0,1.0,1,88.03999999999999,49762,49122,0.5789473684210527,0.000981618017866122,6,6
